Date,Price
21-Jun-17,1.1168
22-Jun-17,1.1153
23-Jun-17,1.1194
26-Jun-17,1.1182
27-Jun-17,1.1339
28-Jun-17,1.1378
29-Jun-17,1.1441
30-Jun-17,1.1426
3-Jul-17,1.1364
4-Jul-17,1.1345
5-Jul-17,1.1353
6-Jul-17,1.1423
7-Jul-17,1.1401
10-Jul-17,1.14
11-Jul-17,1.1467
12-Jul-17,1.1412
13-Jul-17,1.1399
14-Jul-17,1.1469
17-Jul-17,1.1479
18-Jul-17,1.1555
19-Jul-17,1.1516
20-Jul-17,1.1631
21-Jul-17,1.1663
24-Jul-17,1.1642
25-Jul-17,1.1652
26-Jul-17,1.1734
27-Jul-17,1.1677
28-Jul-17,1.1752
31-Jul-17,1.1842
1-Aug-17,1.1802
2-Aug-17,1.1856
3-Aug-17,1.187
4-Aug-17,1.1772
7-Aug-17,1.1796
8-Aug-17,1.175
9-Aug-17,1.1759
10-Aug-17,1.1772
11-Aug-17,1.1821
14-Aug-17,1.178
15-Aug-17,1.1735
16-Aug-17,1.177
17-Aug-17,1.1724
18-Aug-17,1.1762
21-Aug-17,1.1816
22-Aug-17,1.1762
23-Aug-17,1.1807
24-Aug-17,1.1799
25-Aug-17,1.1926
28-Aug-17,1.1979
29-Aug-17,1.1972
30-Aug-17,1.1883
31-Aug-17,1.191
1-Sep-17,1.1859
4-Sep-17,1.1896
5-Sep-17,1.1914
6-Sep-17,1.1917
7-Sep-17,1.2023
8-Sep-17,1.2035
11-Sep-17,1.1953
12-Sep-17,1.1967
13-Sep-17,1.1886
14-Sep-17,1.1919
15-Sep-17,1.1943
18-Sep-17,1.1954
19-Sep-17,1.1994
20-Sep-17,1.1893
21-Sep-17,1.1941
22-Sep-17,1.1954
25-Sep-17,1.1848
26-Sep-17,1.1793
27-Sep-17,1.1744
28-Sep-17,1.1786
29-Sep-17,1.1814
2-Oct-17,1.1732
3-Oct-17,1.1744
4-Oct-17,1.176
5-Oct-17,1.1711
6-Oct-17,1.1734
9-Oct-17,1.1741
10-Oct-17,1.1806
11-Oct-17,1.1859
12-Oct-17,1.183
13-Oct-17,1.1823
16-Oct-17,1.1797
17-Oct-17,1.1766
18-Oct-17,1.1787
19-Oct-17,1.1852
20-Oct-17,1.1785
23-Oct-17,1.1749
24-Oct-17,1.1761
25-Oct-17,1.1813
26-Oct-17,1.165
27-Oct-17,1.161
30-Oct-17,1.1651
31-Oct-17,1.1646
1-Nov-17,1.1619
2-Nov-17,1.1658
3-Nov-17,1.1609
6-Nov-17,1.161
7-Nov-17,1.1586
8-Nov-17,1.1595
9-Nov-17,1.1642
10-Nov-17,1.1665
13-Nov-17,1.1667
14-Nov-17,1.1798
15-Nov-17,1.1792
16-Nov-17,1.177
17-Nov-17,1.1795
20-Nov-17,1.1732
21-Nov-17,1.1738
22-Nov-17,1.1822
23-Nov-17,1.1851
24-Nov-17,1.193
27-Nov-17,1.1898
28-Nov-17,1.1841
29-Nov-17,1.1847
30-Nov-17,1.1904
1-Dec-17,1.1891
4-Dec-17,1.1866
5-Dec-17,1.1826
6-Dec-17,1.1796
7-Dec-17,1.1773
8-Dec-17,1.1764
11-Dec-17,1.1768
12-Dec-17,1.1742
13-Dec-17,1.1826
14-Dec-17,1.1778
15-Dec-17,1.1754
18-Dec-17,1.1782
19-Dec-17,1.184
20-Dec-17,1.1871
21-Dec-17,1.1873
22-Dec-17,1.1859
25-Dec-17,1.1869
26-Dec-17,1.1859
27-Dec-17,1.1888
28-Dec-17,1.1943
29-Dec-17,1.1998
1-Jan-18,1.201
